usr_id,acct_ref,sub_ref,external_usr_id,usr_email,usr_nm,usr_role_cd,usr_title,usr_lang,created_dt,activated_dt,last_login_ts,usr_status_cd,deactivated_dt,signup_src,signup_channel,geo_region,timezone,is_primary_flg,email_verified_flg,last_seen_device,notes_txt
USR01107,AC023,SUB02380,,kate51@example.com,,billing,Manager,EN,2023-09-04,2023-09-05,2023-09-24 00:00:00,invited,,api,organic,EMEA,EST,,,ios,
USR01108,AC025,SUB00829,EXT1223,kate97@gmail.com,,ADMIN,,,2024-04-10,2024-04-11,,disabled,,sales,referral,EMEA,UTC+1,True,True,ios,
USR01109,AC036,SUB01266,EXT5300,mike28@gmail.com,Anna Kowalska,member,Engineer,en-US,2022-10-08,2022-10-17,2023-04-04 00:00:00,disabled,,import,,EMEA,Europe/Warsaw,False,,android,power user
USR01110,AC064,SUB02146,,john241@example.com,M. Brown,admin,Engineer,DE,2024-04-13,2024-04-19,2024-10-12 00:00:00,disabled,,api,referral,,Europe/Warsaw,False,False,web,no activity last 30 days
USR01111,,SUB01762,EXT1233,sara167@gmail.com,John Smith,billing,,DE,2021-08-09,2021-08-11,2021-09-27 00:00:00,active,2021-10-16,sales,paid_ads,NA,,,True,web,
USR01112,AC115,SUB00595,EXT6305,john175@company.com,,viewer,CTO,en-US,2023-03-02,2023-03-10,2023-09-06 00:00:00,deleted,,sales,referral,APAC,UTC,False,False,,billing contact
USR01113,AC085,SUB02314,EXT2011,anna211@gmail.com,John Smith,admin,,en-US,2022-10-01,2022-10-02,2022-12-11 00:00:00,invited,,import,,NA,EST,,True,ios,no activity last 30 days
USR01114,AC147,SUB01301,EXT1382,sara235@company.com,,admin,Manager,DE,2021-11-03,,,active,,web,referral,EMEA,UTC+1,True,True,ios,billing contact
USR01115,,,EXT4172,sara119@example.com,,,,EN,2022-03-04,2022-02-28,2022-10-29 00:00:00,active ,2022-11-13,sales,,,UTC+1,True,True,android,no activity last 30 days
USR01116,AC178,SUB00485,EXT3063,sara262@example.com,Anna Kowalska,,Manager,DE,2021-02-20,2021-02-20,,disabled,,sales,,EMEA,Europe/Warsaw,False,,android,
USR01117,AC171,,,sara266@example.com,John Smith,admin,Engineer,DE,2024-01-14,2024-01-23,2024-10-29 00:00:00,active ,2024-11-06,,organic,EU,Europe/Warsaw,False,,,
USR01118,AC079,SUB00597,EXT1318,john136@gmail.com,,member,,PL,2023-10-28,2023-10-27,2024-03-13 00:00:00,disabled,,sales,referral,APAC,UTC+1,False,,,
USR01119,AC176,SUB01306,EXT5466,john246@gmail.com,,billing,CTO,DE,2023-08-20,2023-08-23,,active,,sales,,NA,,False,True,,billing contact
USR01120,AC080,SUB01696,EXT7187,kate225@example.com,John Smith,admin,Finance,en-US,2021-05-06,2021-05-05,2021-07-19 00:00:00,deleted,2021-10-15,web,,EMEA,Europe/Warsaw,False,,,billing contact
USR01121,AC164,SUB01243,EXT7576,anna242@example.com,,viewer,,EN,2023-11-22,,,invited,,import,paid_ads,EMEA,UTC+1,False,True,android,no activity last 30 days
USR01122,AC076,SUB01122,,sara285@example.com,M. Brown,ADMIN,CTO,,2023-02-04,2023-02-07,,deleted,,web,organic,APAC,UTC,,,,
USR01123,AC057,,EXT1953,john116@company.com,,ADMIN,,PL,2021-07-30,2021-07-26,2021-09-16 00:00:00,deleted,,,,APAC,UTC+1,,False,,power user
USR01124,AC035,,,alex55@example.com,,ADMIN,,PL,2021-04-20,2021-04-17,,active,,sales,organic,EU,UTC,True,False,android,billing contact
USR01125,AC117,,,john241@gmail.com,M. Brown,ADMIN,,DE,2023-08-28,2023-08-30,2023-11-27 00:00:00,disabled,,import,referral,NA,,False,False,,
USR01126,AC156,,EXT5225,kate85@gmail.com,John Smith,viewer,CTO,DE,2022-06-06,2022-06-06,2022-12-19 00:00:00,disabled,,web,referral,NA,EST,False,True,android,power user
USR01127,AC180,SUB02528,EXT8328,sara59@gmail.com,,admin,,PL,2022-01-20,2022-01-22,2022-08-26 00:00:00,disabled,,import,organic,APAC,Europe/Warsaw,,,web,
USR01128,AC121,SUB02323,,alex173@gmail.com,,billing,Engineer,PL,2023-12-03,2023-12-10,2024-01-19 00:00:00,active,,api,,EU,Europe/Warsaw,False,True,,no activity last 30 days
USR01129,AC171,SUB02443,EXT2483,john30@example.com,,viewer,,EN,2022-01-10,2022-01-12,2022-08-25 00:00:00,active ,,api,,APAC,,,,android,billing contact
USR01130,AC064,,,alex233@gmail.com,Anna Kowalska,,Finance,,2022-04-01,2022-03-29,2023-01-18 00:00:00,active,,web,paid_ads,NA,EST,False,True,android,billing contact
USR01131,AC153,SUB01472,EXT3686,mike265@company.com,,ADMIN,CTO,,2023-10-12,2023-10-11,,invited,,web,referral,APAC,Europe/Warsaw,,,android,
USR01132,AC021,,EXT8893,anna130@company.com,,member,CTO,PL,2022-09-17,2022-09-21,,deleted,,web,,NA,EST,False,,web,
USR01133,AC136,SUB00550,EXT8454,alex278@gmail.com,,billing,Manager,PL,2022-12-06,2022-12-06,2023-07-13 00:00:00,disabled,,api,referral,,Europe/Warsaw,False,False,web,no activity last 30 days
USR01134,AC020,SUB02477,EXT4490,alex2@example.com,M. Brown,ADMIN,Manager,en-US,2022-07-23,,,deleted,,api,organic,,UTC+1,False,False,ios,billing contact
USR01135,AC029,SUB01532,,mike125@gmail.com,,,,PL,2021-02-25,,,deleted,,web,organic,EU,EST,,False,ios,no activity last 30 days
USR01136,AC141,,EXT9494,SARA@COMPANY.COM,M. Brown,member,CTO,DE,2022-05-07,2022-05-03,2022-12-27 00:00:00,active,,sales,paid_ads,APAC,Europe/Warsaw,True,True,web,no activity last 30 days
USR01137,AC052,SUB01941,EXT5657,sara181@gmail.com,,member,CTO,EN,2023-06-21,2023-06-21,2024-02-27 00:00:00,invited,,web,paid_ads,,UTC,False,,ios,billing contact
USR01138,AC039,,EXT9366,kate206@company.com,,member,Finance,DE,2023-09-27,2023-09-23,2024-04-23 00:00:00,disabled,,api,organic,,UTC,True,,ios,
USR01139,AC134,,EXT9852,anna300@gmail.com,John Smith,viewer,,PL,2021-10-13,,,deleted,,,referral,NA,,,True,android,
USR01140,AC175,,EXT8541,anna86@gmail.com,Anna Kowalska,,Engineer,EN,2021-03-15,2021-03-11,2021-07-01 00:00:00,invited,,import,,,EST,False,True,,
USR01141,AC150,SUB00062,EXT7204,anna125@gmail.com,Anna Kowalska,admin,,DE,2024-01-22,2024-01-30,2024-07-21 00:00:00,deleted,,,paid_ads,EU,EST,True,,web,
USR01142,AC131,SUB01692,EXT8869,mike218@gmail.com,Anna Kowalska,member,,en-US,2022-01-08,2022-01-10,2022-05-26 00:00:00,deleted,,import,organic,EMEA,Europe/Warsaw,False,True,android,billing contact
USR01143,AC015,,EXT3073,anna177@gmail.com,,admin,Finance,en-US,2023-01-01,2023-01-11,2023-03-16 00:00:00,disabled,,web,paid_ads,EU,Europe/Warsaw,False,False,,billing contact
USR01144,AC132,SUB00831,,mike286@example.com,,admin,Finance,,2022-04-02,2022-04-11,2022-12-01 00:00:00,deleted,,api,,APAC,UTC+1,,False,android,
USR01145,AC145,SUB00271,EXT4395,sara92@company.com,,admin,,en-US,2021-01-21,2021-01-24,2021-06-08 00:00:00,disabled,,,referral,EU,,False,,,power user
USR01146,AC119,,EXT5571,mike216@company.com,M. Brown,admin,Manager,DE,2021-01-22,2021-01-30,2021-06-01 00:00:00,active,,,referral,NA,UTC,True,True,web,no activity last 30 days
USR01147,AC079,SUB01800,,alex74@company.com,,member,Engineer,PL,2022-05-17,2022-05-12,2022-09-12 00:00:00,deleted,,,organic,EU,,True,True,web,power user
USR01148,AC102,SUB02007,,sara252@example.com,Anna Kowalska,ADMIN,Manager,EN,2023-01-20,2023-01-21,2023-05-02 00:00:00,disabled,,import,referral,,EST,,,android,
USR01149,AC001,SUB01875,EXT7026,MIKE@GMAIL.COM,M. Brown,viewer,,en-US,2024-04-05,2024-04-09,2024-12-18 00:00:00,deleted,,sales,organic,APAC,UTC,False,,android,
USR01150,AC149,SUB01752,,kate233@company.com,,,,en-US,2021-06-02,2021-06-08,2021-11-15 00:00:00,active,,import,referral,EMEA,UTC,,,ios,power user
USR01151,AC109,SUB00172,,john70@example.com,,,Manager,,2022-09-06,2022-09-12,2023-02-10 00:00:00,disabled,,import,paid_ads,EMEA,,,,ios,
USR01152,AC017,SUB01559,EXT5661,john147@example.com,John Smith,,,en-US,2021-04-27,2021-05-03,2021-09-03 00:00:00,active ,,sales,,NA,Europe/Warsaw,,True,android,power user
USR01153,AC016,SUB01615,EXT6193,kate32@example.com,John Smith,viewer,Manager,,2021-12-27,2021-12-24,2022-01-12 00:00:00,disabled,,web,paid_ads,NA,UTC+1,False,False,,power user
USR01154,AC018,SUB02343,EXT4821,mike258@gmail.com,M. Brown,billing,CTO,en-US,2021-06-26,2021-06-23,2021-08-20 00:00:00,invited,,,,NA,EST,False,,,power user
USR01155,AC121,SUB02152,EXT2414,anna105@example.com,,admin,Engineer,EN,2022-01-16,2022-01-20,2022-03-20 00:00:00,active,,api,referral,,UTC,True,,web,billing contact
USR01156,,SUB00158,,mike56@example.com,,ADMIN,CTO,,2024-01-22,2024-01-19,2024-08-17 00:00:00,invited,,web,paid_ads,NA,Europe/Warsaw,False,,ios,power user
USR01157,AC035,SUB01850,EXT2133,mike44@gmail.com,John Smith,,Engineer,,2023-06-25,2023-06-27,2024-01-17 00:00:00,active ,,web,organic,,EST,False,True,android,power user
USR01158,AC166,SUB00174,EXT5317,anna221@company.com,John Smith,billing,CTO,PL,2021-08-18,2021-08-19,2021-08-30 00:00:00,active ,,import,,EU,UTC,,False,,
USR01159,AC096,SUB01007,EXT4423,john14@company.com,Anna Kowalska,,Manager,,2021-11-11,2021-11-20,,active,,web,organic,EU,EST,True,True,,no activity last 30 days
USR01160,AC098,SUB01621,EXT7596,mike204@gmail.com,,,,en-US,2021-05-04,2021-05-13,,invited,,sales,paid_ads,APAC,UTC,True,False,web,
USR01161,AC097,SUB00161,EXT5090,john153@gmail.com,Anna Kowalska,admin,Manager,PL,2023-12-07,2023-12-02,2024-01-04 00:00:00,active ,,import,referral,EU,,,,ios,billing contact
USR01162,AC175,SUB02115,,sara167@example.com,,,Engineer,PL,2021-12-17,2021-12-22,2021-12-24 00:00:00,active ,,api,referral,EU,Europe/Warsaw,True,True,web,billing contact
USR01163,AC139,SUB00202,EXT4378,sara251@company.com,Anna Kowalska,billing,,en-US,2023-05-12,2023-05-13,2024-02-02 00:00:00,invited,2024-03-04,sales,organic,EMEA,Europe/Warsaw,,True,,
USR01164,AC090,,EXT5354,kate119@company.com,,admin,Engineer,EN,2023-06-19,2023-06-23,2023-11-10 00:00:00,deleted,,sales,organic,APAC,Europe/Warsaw,False,True,,
USR01165,AC138,SUB01248,EXT1079,mike57@company.com,M. Brown,viewer,CTO,PL,2023-03-30,,,deleted,,sales,organic,EU,UTC+1,,False,web,power user
USR01166,AC033,SUB01172,EXT7144,sara265@example.com,,member,Manager,EN,2023-04-29,2023-04-27,,disabled,,api,referral,EU,EST,False,False,ios,
USR01167,AC058,SUB01731,,sara14@company.com,Anna Kowalska,viewer,,PL,2023-10-23,2023-10-30,2024-03-08 00:00:00,disabled,2024-04-07,api,referral,,Europe/Warsaw,,False,,power user
USR01168,AC006,SUB00224,EXT3493,sara77@gmail.com,Anna Kowalska,ADMIN,Manager,,2021-01-19,2021-01-14,2021-03-02 00:00:00,deleted,,api,paid_ads,EMEA,EST,,True,,billing contact
USR01169,AC119,SUB00583,,kate100@company.com,M. Brown,admin,,,2022-04-20,2022-04-16,2022-09-29 00:00:00,active ,,web,,EU,UTC,,True,web,no activity last 30 days
USR01170,AC140,SUB01851,,alex243@gmail.com,,admin,CTO,DE,2023-04-24,2023-04-27,2023-05-06 00:00:00,invited,,import,referral,,Europe/Warsaw,,True,android,no activity last 30 days
USR01171,AC098,,EXT8798,john182@gmail.com,,member,Manager,PL,2022-12-29,2023-01-05,2023-06-22 00:00:00,invited,,,organic,EMEA,UTC,False,,web,
USR01172,AC064,SUB00737,,mike61@gmail.com,,,Engineer,,2022-02-24,2022-03-05,2022-07-28 00:00:00,invited,,sales,,EU,,,False,web,power user
USR01173,AC040,SUB02239,EXT2694,john146@company.com,M. Brown,billing,Manager,EN,2021-04-19,,,invited,,web,referral,,Europe/Warsaw,,False,web,
USR01174,AC029,,EXT8919,alex274@example.com,,,Finance,DE,2021-12-22,2021-12-24,2022-06-21 00:00:00,deleted,,,organic,NA,UTC,True,False,android,
USR01175,,SUB01847,EXT3128,john34@company.com,,billing,CTO,,2022-07-15,2022-07-25,,active ,,api,organic,EMEA,EST,,,web,power user
USR01176,AC158,,,mike42@company.com,John Smith,ADMIN,,en-US,2023-05-04,,,active,,,,EU,Europe/Warsaw,True,,android,
USR01177,AC005,SUB00828,EXT5790,kate254@gmail.com,,admin,CTO,DE,2022-03-12,2022-03-17,2022-06-19 00:00:00,active ,,,organic,NA,Europe/Warsaw,True,True,android,power user
USR01178,AC018,SUB00370,EXT1504,kate84@gmail.com,Anna Kowalska,billing,Manager,,2021-11-18,,,active ,,web,,APAC,EST,,True,ios,billing contact
USR01179,AC009,SUB00672,EXT7715,kate272@company.com,Anna Kowalska,admin,,EN,2023-06-01,2023-06-02,2023-09-20 00:00:00,active,,sales,,EMEA,,True,False,web,no activity last 30 days
USR01180,AC173,SUB00507,EXT8121,sara297@gmail.com,Anna Kowalska,member,CTO,DE,2023-09-26,2023-09-22,2024-06-10 00:00:00,active,,,paid_ads,EU,,False,,ios,
USR01181,AC013,,EXT5692,mike138@example.com,M. Brown,billing,Finance,DE,2023-10-05,2023-10-14,2024-01-12 00:00:00,invited,,import,,APAC,Europe/Warsaw,,False,web,billing contact
USR01182,AC012,SUB02598,EXT1661,sara171@gmail.com,Anna Kowalska,member,CTO,en-US,2023-11-11,2023-11-09,2024-09-04 00:00:00,deleted,,sales,,,UTC+1,True,True,ios,
USR01183,AC060,SUB02146,EXT8560,alex133@gmail.com,John Smith,,Manager,en-US,2022-06-08,2022-06-14,2022-10-06 00:00:00,disabled,,web,,,Europe/Warsaw,True,,ios,
USR01184,AC015,SUB02096,EXT1405,alex184@example.com,Anna Kowalska,billing,,DE,2023-08-11,2023-08-21,2023-10-24 00:00:00,active ,,sales,paid_ads,NA,EST,False,True,ios,
USR01185,AC075,SUB00655,EXT9513,mike72@gmail.com,Anna Kowalska,billing,,en-US,2021-09-23,,,invited,,api,paid_ads,EMEA,UTC,True,True,,power user
USR01186,AC148,SUB01559,EXT1557,anna229@company.com,John Smith,viewer,Engineer,en-US,2021-01-15,2021-01-19,,invited,,sales,organic,,,True,,android,
USR01187,AC154,,EXT1207,kate113@company.com,,admin,,,2023-03-28,2023-03-25,,disabled,,web,,APAC,,,False,web,
USR01188,AC083,,EXT4644,sara81@gmail.com,,viewer,CTO,PL,2022-08-29,2022-09-04,2022-11-16 00:00:00,invited,,sales,,NA,,False,,android,billing contact
USR01189,AC037,SUB00615,,alex240@example.com,,member,,en-US,2022-02-23,2022-02-22,2022-12-03 00:00:00,active,,api,organic,NA,UTC+1,True,,android,billing contact
USR01190,AC134,,EXT9585,john19@company.com,,,Manager,en-US,2023-05-12,2023-05-18,2023-06-02 00:00:00,disabled,,import,,APAC,UTC,False,,,no activity last 30 days
USR01191,AC077,,EXT6085,anna241@gmail.com,,member,Engineer,EN,2021-10-19,2021-10-25,2021-12-09 00:00:00,disabled,2021-12-10,api,,NA,EST,False,True,,no activity last 30 days
USR01192,AC143,SUB00211,EXT5685,alex223@gmail.com,M. Brown,member,CTO,DE,2022-06-11,2022-06-15,,active,,,,NA,UTC,True,True,web,power user
USR01193,AC045,SUB01268,EXT3748,anna200@gmail.com,,member,,en-US,2021-10-27,2021-11-05,2022-05-18 00:00:00,invited,,sales,referral,,EST,False,,ios,billing contact
USR01194,AC110,SUB01828,,john155@gmail.com,,ADMIN,Manager,DE,2021-05-14,2021-05-21,,active,,import,paid_ads,NA,EST,False,False,,billing contact
USR01195,AC013,SUB00741,EXT2496,mike221@gmail.com,John Smith,ADMIN,,EN,2024-03-15,2024-03-16,2024-12-04 00:00:00,active ,,sales,,EMEA,EST,False,,android,billing contact
USR01196,AC165,,EXT5454,mike295@company.com,M. Brown,viewer,Manager,en-US,2021-08-09,,,invited,,,,,UTC,,,android,no activity last 30 days
USR01197,AC135,,,john156@gmail.com,,billing,CTO,,2023-10-24,2023-10-19,2024-05-05 00:00:00,active ,,,paid_ads,APAC,Europe/Warsaw,True,False,android,power user
USR01198,AC107,,,MIKE@EXAMPLE.COM,,,,DE,2023-04-06,2023-04-07,2023-10-26 00:00:00,disabled,,import,paid_ads,EU,UTC+1,False,True,android,
USR01199,AC077,SUB01037,EXT6827,john121@example.com,,billing,CTO,EN,2023-12-19,2023-12-24,,active ,,,organic,NA,Europe/Warsaw,False,False,android,
USR01200,AC138,,EXT4472,mike133@gmail.com,,viewer,Manager,DE,2023-05-25,,,active ,,web,organic,APAC,UTC,True,True,web,
USR01201,AC058,SUB02043,EXT9236,mike36@gmail.com,,,CTO,EN,2021-04-01,2021-04-03,2021-10-27 00:00:00,disabled,,web,referral,,,True,True,ios,
USR01202,AC037,SUB00024,EXT1005,anna14@gmail.com,Anna Kowalska,ADMIN,Finance,DE,2021-09-26,2021-10-04,2022-04-27 00:00:00,invited,,,organic,EMEA,UTC,True,True,android,
USR01203,AC015,SUB02022,EXT1897,alex47@example.com,,viewer,,,2023-08-12,,,active ,,web,paid_ads,APAC,Europe/Warsaw,True,False,android,power user
USR01204,AC107,,,kate211@gmail.com,,billing,CTO,,2024-03-24,,,deleted,,import,organic,APAC,UTC,,True,android,billing contact
USR01205,AC035,SUB01949,EXT2661,john43@company.com,Anna Kowalska,ADMIN,Engineer,en-US,2021-10-30,2021-10-31,2022-08-12 00:00:00,invited,2022-09-28,web,paid_ads,EU,,False,True,ios,power user
USR01206,AC066,SUB01810,EXT2196,john242@example.com,,viewer,,,2024-02-27,2024-03-01,,disabled,,import,paid_ads,APAC,Europe/Warsaw,,True,,
USR01207,AC166,,EXT3151,anna118@company.com,John Smith,billing,,PL,2021-08-06,,,active,,import,referral,APAC,UTC,True,True,web,billing contact
USR01208,AC116,SUB01003,EXT2989,kate68@example.com,Anna Kowalska,,,,2023-06-03,,,invited,,sales,organic,NA,Europe/Warsaw,False,,,billing contact
USR01209,AC024,SUB01140,,anna175@example.com,,billing,,,2021-10-05,,,active ,,web,organic,,EST,,True,,billing contact
USR01210,AC049,SUB02284,,anna112@example.com,,admin,,EN,2021-04-10,2021-04-16,,deleted,,api,organic,,UTC,False,False,,power user
USR01211,AC097,SUB00851,,alex135@example.com,M. Brown,ADMIN,Finance,EN,2024-01-14,2024-01-24,2024-06-03 00:00:00,deleted,,web,referral,,UTC,False,True,,
USR01212,AC155,,,alex141@gmail.com,John Smith,viewer,Engineer,,2022-11-29,2022-12-01,2023-09-06 00:00:00,active,2023-10-21,api,referral,APAC,EST,False,True,android,no activity last 30 days
USR01213,,,,anna147@example.com,,member,,DE,2023-12-29,2024-01-05,2024-02-17 00:00:00,active,2024-04-02,import,referral,APAC,,False,,web,no activity last 30 days
USR01214,AC151,SUB00151,,sara199@company.com,Anna Kowalska,,,DE,2023-03-05,,,deleted,,web,paid_ads,EU,,,True,android,
USR01215,AC144,,,mike252@company.com,M. Brown,admin,Engineer,EN,2024-01-29,2024-02-06,2024-02-29 00:00:00,disabled,,import,paid_ads,NA,UTC,,True,android,no activity last 30 days
USR01216,AC054,,,sara268@example.com,,viewer,,DE,2022-07-15,2022-07-16,2023-01-06 00:00:00,active,,import,paid_ads,EMEA,Europe/Warsaw,True,False,ios,power user
USR01217,AC086,SUB02472,,john9@gmail.com,M. Brown,ADMIN,,en-US,2023-01-08,2023-01-10,2023-02-23 00:00:00,disabled,,sales,paid_ads,NA,UTC+1,,,web,power user
USR01218,AC004,SUB00360,EXT2230,mike16@gmail.com,,billing,,en-US,2021-06-24,2021-06-27,2021-10-20 00:00:00,disabled,,sales,,APAC,,,True,android,power user
USR01219,AC049,,EXT3412,john112@company.com,,ADMIN,,,2021-11-01,,,active,,,organic,EMEA,UTC,,,,no activity last 30 days
USR01220,AC031,SUB00731,EXT6447,alex243@company.com,,viewer,Finance,en-US,2022-09-29,2022-10-07,2023-06-01 00:00:00,deleted,,sales,referral,,,,True,ios,
USR01221,AC123,,,anna270@company.com,,member,,EN,2021-11-02,2021-11-06,2022-01-10 00:00:00,disabled,,web,paid_ads,EU,Europe/Warsaw,False,True,ios,billing contact
USR01222,AC179,SUB02437,,sara280@gmail.com,,viewer,Finance,,2023-08-25,2023-08-28,2024-04-26 00:00:00,deleted,,web,paid_ads,EMEA,EST,False,True,web,no activity last 30 days
USR01223,AC053,SUB02303,EXT2561,kate18@example.com,,viewer,,EN,2023-03-10,2023-03-11,,disabled,,api,paid_ads,EMEA,UTC,True,False,web,
USR01224,AC062,,EXT4498,mike246@company.com,John Smith,admin,,PL,2022-08-10,2022-08-17,2023-02-13 00:00:00,invited,,sales,paid_ads,EU,,False,True,,billing contact
USR01225,AC073,SUB02372,EXT5956,john155@example.com,,ADMIN,Manager,PL,2023-08-16,,,active ,,api,,EMEA,,,,web,
USR01226,AC137,SUB00147,,alex112@gmail.com,,billing,Engineer,,2023-11-15,2023-11-14,,invited,,import,referral,,UTC,True,True,web,no activity last 30 days
USR01227,AC079,,EXT2927,john269@company.com,Anna Kowalska,billing,,DE,2021-12-09,2021-12-14,2022-01-03 00:00:00,disabled,2022-03-01,import,,APAC,Europe/Warsaw,True,False,web,no activity last 30 days
USR01228,AC132,SUB01510,EXT3281,sara282@company.com,Anna Kowalska,admin,Engineer,,2023-04-05,2023-04-11,2023-04-12 00:00:00,invited,,web,paid_ads,,EST,,True,,billing contact
USR01229,AC120,SUB00278,EXT6900,anna221@example.com,,member,,EN,2022-06-20,2022-06-19,2022-10-07 00:00:00,deleted,,import,,EMEA,Europe/Warsaw,,False,ios,power user
USR01230,AC121,SUB02255,EXT2500,kate267@company.com,M. Brown,billing,Finance,EN,2022-01-08,2022-01-11,2022-07-04 00:00:00,invited,,api,paid_ads,EMEA,UTC,False,,ios,
USR01231,AC082,,EXT7164,kate271@gmail.com,John Smith,admin,,DE,2024-02-16,2024-02-26,2024-03-06 00:00:00,disabled,,,referral,EU,,,,android,billing contact
USR01232,AC095,SUB00500,EXT7453,sara255@example.com,Anna Kowalska,billing,Manager,DE,2022-06-13,2022-06-15,2022-09-24 00:00:00,deleted,2022-10-21,,,APAC,EST,False,,ios,
USR01233,AC012,SUB01125,,mike285@gmail.com,John Smith,ADMIN,,,2024-02-19,2024-02-20,2024-07-27 00:00:00,disabled,,sales,,APAC,UTC+1,True,True,web,
USR01234,AC057,SUB01695,,john55@example.com,M. Brown,viewer,,EN,2023-04-12,,,disabled,,api,paid_ads,NA,EST,False,False,ios,power user
USR01235,AC005,SUB00857,EXT2593,kate197@gmail.com,M. Brown,billing,,,2022-06-20,2022-06-15,,active,,api,organic,EU,EST,True,,web,
USR01236,AC150,SUB00448,EXT7461,anna93@example.com,Anna Kowalska,billing,Engineer,DE,2023-07-20,2023-07-27,2023-11-22 00:00:00,disabled,,sales,paid_ads,EMEA,Europe/Warsaw,,False,,no activity last 30 days
USR01237,AC107,SUB02577,EXT8273,kate81@company.com,,billing,CTO,EN,2022-07-01,2022-07-11,,active,,api,referral,,UTC,False,,,no activity last 30 days
USR01238,AC051,SUB00360,EXT7656,alex275@company.com,,billing,CTO,EN,2022-01-10,2022-01-18,,active ,,api,,NA,Europe/Warsaw,,False,,billing contact
USR01239,AC098,SUB02478,,sara251@example.com,,billing,,DE,2022-08-24,2022-08-25,2023-03-23 00:00:00,disabled,,,,EU,Europe/Warsaw,,False,,
USR01240,AC063,SUB01177,,kate130@gmail.com,M. Brown,,CTO,en-US,2022-06-16,2022-06-19,2022-07-29 00:00:00,disabled,,web,referral,NA,EST,False,True,web,billing contact
USR01241,AC168,SUB01297,EXT4883,mike179@company.com,M. Brown,ADMIN,CTO,DE,2022-07-13,2022-07-20,2022-11-13 00:00:00,active ,,web,referral,NA,,True,True,android,
USR01242,AC087,SUB02356,,kate15@gmail.com,,member,Manager,en-US,2024-04-03,2024-04-01,2024-10-12 00:00:00,active,,api,organic,EU,UTC,,False,ios,no activity last 30 days
USR01243,AC126,SUB01450,EXT9462,kate273@example.com,,,,DE,2022-06-12,2022-06-17,,invited,,sales,referral,APAC,EST,False,,,
USR01244,AC165,SUB02517,EXT2826,alex76@gmail.com,John Smith,,,PL,2023-03-19,2023-03-15,2023-05-23 00:00:00,active,2023-06-18,web,organic,EMEA,UTC+1,,False,,power user
